Date,Open,High,Low,Close,Adj Close,Volume,Price Return,Total Return,Source,Quality Flag,Source Notes
2018-06-11,,,,716.8651193061,716.8651193061,,0.0030402566,0.0030402566,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-06-12,,,,711.7951178524,711.7951178524,,-0.0070724622,-0.0070724622,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-06-13,,,,715.7786608202,715.7786608202,,0.0055964741,0.0055964741,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-06-14,,,,718.8569253268,718.8569253268,,0.0043005816,0.0043005816,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-06-15,,,,693.8689327397,693.8689327397,,-0.0347607315,-0.0347607315,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-06-18,,,,691.5149738903,691.5149738903,,-0.0033925122,-0.0033925122,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-06-19,,,,688.0746256287,688.0746256287,,-0.0049750886,-0.0049750886,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-06-20,,,,681.7371238115,681.7371238115,,-0.0092104862,-0.0092104862,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-06-21,,,,679.5642068397,679.5642068397,,-0.0031873238,-0.0031873238,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-06-22,,,,681.3749709829,681.3749709829,,0.0026645961,0.0026645961,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-06-25,,,,677.0292061129,677.0292061129,,-0.0063779344,-0.0063779344,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-06-26,,,,669.7863567609,669.7863567609,,-0.0106979866,-0.0106979866,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-06-27,,,,662.3623964579,662.3623964579,,-0.0110840721,-0.0110840721,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-06-28,,,,658.9219791226,658.9219791226,,-0.0051941616,-0.0051941616,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-06-29,,,,662.0002436292,662.0002436292,,0.0046716677,0.0046716677,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-07-02,,,,649.68732375,649.68732375,,-0.01859957,-0.01859957,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-07-03,,,,667.2512869605,667.2512869605,,0.0270344865,0.0270344865,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-07-05,,,,667.070245083,667.070245083,,-0.0002713249,-0.0002713249,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-07-06,,,,664.8973971847,664.8973971847,,-0.0032573,-0.0032573,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-07-09,,,,668.3377454464,668.3377454464,,0.0051742544,0.0051742544,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-07-10,,,,664.8973971847,664.8973971847,,-0.0051476193,-0.0051476193,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-07-11,,,,651.135865991,651.135865991,,-0.0206972252,-0.0206972252,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-07-12,,,,655.8437836896,655.8437836896,,0.0072303154,0.0072303154,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-07-13,,,,650.4115603337,650.4115603337,,-0.0082828007,-0.0082828007,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-07-16,,,,649.3251709214,649.3251709214,,-0.0016703107,-0.0016703107,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-07-17,,,,634.8394031439,634.8394031439,,-0.0223089577,-0.0223089577,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
